old,job-title,salary,state,experience,education,gender
4,Executive Director,"95,000",Illinois,5,3,2
3,Software Developer,"68,000",,4,2,1
2,Software engineer,"115,000",California,1,1,2
4,Metadata Management Librarian,"62,000",Michigan,5,2,2
3,Brand Marketing Manager,"105,000",New York,4,1,2
3,Billing Specialist,"32,240",Kansas,4,1,2
3,Director of Creative Strategy,"108,000",Georgia,4,1,2
4,Associate Professor,"82,000",Illinois,5,3,2
3,Librarian I,"58,493",Delaware,4,2,2
6,External Relations Coordinator,"71,500",Minnesota,7,1,2
4,Senior Program Manager,"175,000",Washington,5,1,2
3,Marketing manager,"98,000",California,5,1,2
3,Analyst,"120,000",Washington,3,1,1
3,PR Manager,"60,206",Georgia,4,1,2
6,Association Solutions,"47,000",Virginia,6,0,2
3,Grants Administrator,"73,000",Illinois,3,2,2
4,Senior Scientist II,"136,843",Illinois,4,3,2
3,Accounting Analyst ,"75,000",,4,3,2
3,Executive Assistant,"85,000",Virginia,4,1,2
3,Content Marketing Manager,"83,000",Massachusetts,3,2,2
4,Senior Analyst,"81,000",Michigan,5,0,2
3,Operations Research Analyst,"103,690",Maryland,2,1,2
4,Sessional instructor,"45,000",,5,3,2
4,Senior Engineer,"97,000",Maryland,5,1,2
3,Office Manager and HR Generalist,"77,250",New York,4,1,2
3,People and Culture Coordinator,"62,000",Washington,4,0,2
3,Deputy Research Director,"69,000",South Carolina,3,2,2
3,After School Program Leader,"27,000",Maine,4,2,2
3,Plumbing - parts and purchasing,"39,520",New Jersey,4,1,2
4,SEO Supervisor,"85,000",Illinois,4,2,2
4,GIS Data Specialist,"90,000",,5,0,2
4,"Associate Director, Individual Giving","100,000",New York,5,1,2
3,"Director, Technology Recruiting","185,000",Florida,5,1,2
6,Physician,"240,000",California,6,3,2
3,Tax Supervisor,"85,000",Colorado,5,1,2
3,Editor,"60,000",Massachusetts,3,1,2
4,Emergency RN,"100,000",California,5,1,2
3,Prospect Research Analyst,"43,000",California,5,2,2
4,Senior Content Writer,"69,000",Illinois,5,1,2
6,"Clinical project manager, clinical trials","208,000",California,6,3,2
4,Financial Reporting Manager,"105,000",Oklahoma,5,2,2
4,Program Coordinator,"67,000",Oregon,5,0,2
4,Middle School History Faculty ,"75,552",Pennsylvania,6,1,2
4,Staff underwriter ,"81,000",Texas,5,1,2
4,EA,"33,000",,6,0,2
4,Rooms Controller,"26,000",Ohio,6,0,2
3,Program Supervisor,"65,000",Alaska,4,2,2
4,Data Associate,"58,000",Virginia,4,2,2
4,Senior planner/ buyer ,"82,500",Rhode Island,5,2,2
4,Program Assistant 3,"45,000",Illinois,5,1,2
2,Demand Forecaster,"78,000",Ohio,2,1,2
4,Program Leader,"36,088",Tennessee,4,1,2
3,Graphic designer and web poster,"56,250",District of Columbia,3,2,0
3,Project manager ,"65,000",Virginia,4,2,2
3,Data Entry Associate,"34,000",California,3,0,2
4,Mechanical Engineer,"108,000",Washington,5,1,1
3,Attorney,"220,000",District of Columbia,3,3,2
4,Proposal Manager,"121,000",Illinois,6,0,2
3,Environmental engineer,"100,000",Alaska,4,2,2
4,Technical Director,"155,000",Georgia,5,1,2
3,Research specialist ,"67,000",North Carolina,4,3,2
4,Project Coordinator,"40,000",Washington,3,0,2
3,Sr Communications Specialist,"75,000",Minnesota,4,1,2
5,EA,"85,000",Virginia,4,1,2
4,Senior Producer,"96,000",,5,1,2
3,Director,"105,240",,5,1,2
3,Senior Consultant I,"65,000",California,4,2,2
3,Attorney,"130,000",Kentucky,3,3,2
4,CAD Design Manager,"110,000",Massachusetts,6,1,1
6,Software Engineer,"130,000",Pennsylvania,7,2,1
5,Account Manager,"77,830",Michigan,7,2,2
4,Professional Research Assistant ,"37,000",Colorado,4,2,2
3,Graphic Designer,"66,000",Minnesota,3,1,2
6,HR Generalist,"49,000",Colorado,6,1,2
3,Senior International Relocation Coordinator,"57,500",Missouri,4,1,2
3,Research manager ,"94,000",Colorado,5,3,2
4,QA Manager,"80,000",Hawaii,5,1,2
5,Manager,"110,000",Florida,6,0,2
5,Head of Business Support ,50,,6,0,2
3,Graduate research assistant,"30,500",Missouri,3,1,2
6,CFO,"75,000",Ohio,7,1,2
4,Student Services Coordinator,"62,000",Wisconsin,4,2,2
4,Assistant District Attornry,"120,000",New York,5,3,2
5,Paralegal,"45,000",South Carolina,7,1,2
4,Service Sales Manager,"120,864",Connecticut,5,1,2
5,Principal product engineer,"125,000",California,6,2,2
4,User experience researcher,"160,000",Illinois,5,2,2
5,Driver,"25,000",Nevada,7,0,1
4,"Manager, Advertising Operations","110,000",California,5,1,2
5,Seamstress,"52,000",Massachusetts,6,1,2
3,Cyber Security Engineer,"79,000",Virginia,3,1,1
3,Senior Enrollment Advisor,"82,000",Georgia,4,1,2
4,Digital Asset Manager,"70,000",,5,2,2
4,Program Manager,"64,000",Indiana,5,2,2
4,Policy Analyst,"66,900",District of Columbia,5,2,2
4,Senior Product Manager - Smart/IoT,"130,000",Ohio,5,2,2
3,Guest Services Associate,"50,000",,5,1,2
4,Contract Specialist,"57,000",Idaho,5,1,Other or prefer not to answer
3,Archivist,"65,000",New Jersey,4,2,2
3,Bioprocess Engineer,"81,291",New York,2,2,2
2,Sales Coordinator,"37,440",New York,1,1,2
4,New Program Development Manager,"83,000",Maryland,6,1,2
4,Manager Digital Operations,"133,000",Minnesota,6,1,2
5,Supervisory Physical Scientist,"145,000",Illinois,6,2,2
3,Language Lab Specialist,"40,500",Massachusetts,2,1,2
4,Library Director,"150,000",Massachusetts,6,2,2
5,Committee Secretary ,"29,000",,6,1,1
3,Director of Events,"55,000",District of Columbia,3,2,2
3,Curator,"34,216",Texas,4,2,2
3,Research Associate,"69,700",District of Columbia,2,1,2
3,management analyst,"87,100",Virginia,4,2,2
5,Senior Product Designer (UX),"130,000",Oregon,6,1,2
4,Clinical Trial Manager,"111,783",California,5,1,2
4,Assistant Chief Counsel,"172,000",California,5,3,2
5,Chief Operating Officer,"95,000",Nevada,7,0,2
4,Employment specialist,"52,600",Washington,5,2,2
4,Employee Relations Advisor,"67,000",Texas,5,2,2
3,Manager of Partner Network Excellence,"52,000",Pennsylvania,5,1,2
3,Research scientist,"61,500",Kansas,3,2,2
4,Advice worker,"23,000",,5,3,2
3,Program Manager,"52,000",Alabama,3,2,2
3,Logistics Specialist,"27,000",Pennsylvania,4,1,2
3,workers comp case manager,"50,000",California,3,3,2
6,Manager,"82,000",California,7,1,1
4,Tax Accountant,"40,000",Texas,4,2,2
4,Librarian,"69,665",North Carolina,6,2,2
3,Software Developer in Test,"125,000","Massachusetts, Rhode Island",3,1,2
4,English teacher,"60,000",Washington,5,2,2
4,Graduate teaching assistant,"29,000",Texas,6,2,2
4,"Regulatory Affairs Specialist, senior","99,500",Minnesota,5,2,2
4,LMS Administrator ,"52,000",Colorado,5,2,2
4,Psychiatrist ,"329,000",California,4,3,2
4,Senior Project Controls Analyst,"81,000",Kansas,5,1,2
4,Administrative and Human Resources Assistant,"31,200",Indiana,5,1,2
2,Editorial Assistant,"45,000",New York,2,1,2
3,GIS Specialist,"56,160",Utah,2,2,1
3,Paralegal,"40,000",Washington,5,1,2
4,Attorney,"122,000",Maine,4,3,2
5,Training manager,"65,000",,5,3,2
3,Grants Manager,"67,000",California,3,2,2
3,Senior manager ,"117,000",New York,3,1,1
5,Associate General Counsel,"195,000",Indiana,6,3,2
5,Team Lead,"126,282",North Carolina,6,1,1
4,Accounting Manager,"45,600",Alabama,3,1,2
5,Benefit System Lead,"77,000",Ohio,6,0,2
3,Sr Data Analyst,"107,000",Washington,4,1,2
4,Personal Assistant to MD,"28,000",,5,1,2
5,"Complaint Coordinator, Global Markets","78,000",New Jersey,6,1,2
4,Technical Editor,"135,000",New York,5,0,2
5,Annual Fund Manager,"66,000",Colorado,4,1,2
3,Chief Operating Officer,"144,000",Maryland,5,2,2
3,Academic Planner,"72,000",Wisconsin,4,2,2
3,Attorney,"80,000",Indiana,3,3,2
4,Senior Software Developer,"115,000",,4,2,2
3,Senior Nuclear  Manufacturing Specialist,"68,500",Missouri,3,1,2
4,Graphic Design,"27,500",Georgia,5,1,2
5,Animal Care and Research Technician ,"43,000",Kansas,5,1,2
3,Content Specialist,"54,350",Utah,3,1,2
3,NAGPRA Collections Fellow,"35,000",Oklahoma,2,2,2
4,Technical Support Analyst,"65,000",Pennsylvania,3,1,2
4,Marketing Manager,"61,500",North Carolina,5,2,2
4,Teacher,"68,000",New Jersey,5,2,2
3,Finance Director,"72,000",Georgia,2,3,2
5,Manager (Technical Writing),"128,000",California,6,3,2
4,Associate Director of Development,"78,000",California,5,2,2
4,Senior Project Manager,"96,000",District of Columbia,5,2,2
5,Email Production Manager,"72,000",North Carolina,6,2,2
3,Director,"125,000",District of Columbia,4,1,1
4,Executive Director,"70,000",Idaho,4,2,2
4,operations manager,"155,000",New York,5,2,1
3,National Account Manager,"113,000",Texas,4,1,2
4,Lead software developer,"50,000",,6,1,2
5,Logistics Asst,"50,000",Alaska,7,1,2
4,Senior Manager,"112,000",Illinois,4,3,2
3,Academic Advisor II,"40,000",Texas,2,2,2
5,"Manager, Consulting Services","140,000",New York,6,2,2
3,Administrative Assistant,"42,000",Wisconsin,3,2,2
3,Library Page,"38,480",California,2,1,2
4,Director,"64,500",Illinois,5,2,2
3,Judicial Law Clerk,"50,000",New Jersey,2,3,2
4,Operations Assistant I,"38,000",Florida,4,1,2
3,Early Childhood Educator,"28,000",Indiana,2,,2
4,Program director,"40,000",Utah,5,1,2
3,Analyst,"52,000",Minnesota,3,1,2
3,Training specialist ,"70,000",California,4,0,2
4,Psychologist,"93,000",Delaware,2,3,2
4,Product Specialist,"61,000",New York,5,1,2
3,Student Advisor,"33,000",Vermont,4,2,2
4,Account Manager,"80,000",New Jersey,5,1,2
3,Admin Assistant III,"50,000",California,5,2,1
3,Program Assistant,"55,000",Connecticut,2,1,2
4,Senior Business Analyst,"140,000",Illinois,5,2,2
3,Finance Assistant,"45,000",Washington,4,0,2
3,Trial attorney,"160,000",California,3,3,2
5,Growth Marketing Manager,"95,000",North Carolina,5,1,2
3,Science Video Producer,"70,000",Maryland,3,2,2
4,Office Admin,"65,000",New Hampshire,5,0,2
4,Deputy General Counsel ,"108,000",Tennessee,5,3,2
4,Asst Manager,"54,000",Florida,5,1,2
5,Editor,"85,000",Maryland,7,1,2
3,Consultant,"69,000",Texas,4,2,2
4,Director of Public Safety,"69,000",Ohio,5,1,1
5,Sr Financial Analyst,"93,000",New York,6,1,2
6,Benefits specialist,"32,562",Kansas,6,0,2
4,Managing Editor,"47,000",Colorado,5,1,2
4,DevOps engineer,"62,000",,3,1,2
3,Programmer,"85,000",Arizona,4,1,2
5,Senior Scientist,"185,000",Massachusetts,6,1,1
3,Senior Professional Research Assistant,"72,000",Colorado,3,2,2
3,Science Writer/Technology Marketing Associate,"36,000",Pennsylvania,2,1,2
4,Controller,"130,000",,5,2,2
3,Planner 1,"84,884",,2,2,2
3,Marketing Manager,"85,600","District of Columbia, Virginia",3,2,2
4,Director of Communications,"112,000",New York,5,2,2
6,High school teacher,"49,200",Tennessee,7,1,2
3,Research Analyst,"54,000",California,5,1,2
3,Literary Assistant,"32,000",California,3,1,2
4,Merchandiser,"36,000",Washington,5,0,2
3,Labour Relations Advisor,"82,000",,2,3,2
3,Elementary Teacher,"64,000",California,3,2,2
3,Senior Library Assistant,"28,331",,4,1,2
3,Assistant Marketing Manager,"50,000",New York,3,1,2
3,Genius,"57,869",New York,3,1,1
3,Training & Capacity Manager,"59,500",Illinois,4,2,2
6,Bookkeeper,"41,000",North Carolina,7,2,2
3,Clinical Biosample Manager,"160,000",California,3,2,2
4,Technical Services Librarian,"61,400",Oregon,6,2,2
5,Principal Investigator,"65,000",Maryland,5,3,2
3,"Senior Editor, Data Visualization ","125,000",New York,4,1,2
4,Senior Grants Administrator,"75,000",Virginia,5,2,2
4,Project Coordinator,"56,000",Minnesota,5,,
3,Engineering Supervisor,"117,792",Iowa,5,2,2
3,Assistant Professor,"120,000",District of Columbia,2,3,2
4,Software trainer,"75,900",Maryland,5,1,2
3,Editor,"30,000",,2,1,2
4,Office Manager,"95,000",District of Columbia,6,0,2
4,Talent Acquisition Manager,"86,000",Connecticut,5,1,2
3,Senior Consultant,"125,000",Minnesota,4,3,2
5,Consulting Arborist,"40,000",Texas,6,1,2
4,ESL instructor-adjunct,"65,000",,5,1,Other or prefer not to answer
4,Digital Director,"92,000",District of Columbia,5,2,1
4,Senior Director,"280,000",Massachusetts,5,1,2
3,Contract Manager,"70,000",California,4,1,2
3,Gifts and Data Coordinator ,"40,000",Wisconsin,4,1,2
4,Program Manager,"137,000",California,5,1,2
4,Art Director of (sub category),"115,000",,5,3,2
4,Proposal writer,"88,000",Missouri,5,2,2
3,Senior Product Engineer,"100,500",Michigan,5,2,1
5,Office Manager,"52,000",New York,6,1,2
3,Development and Communications Manager,"55,000",Illinois,2,1,2
4,Biostatistician,"105,000",North Carolina,3,3,2
4,"Vice President, Film Marketing","195,000",California,5,1,2
3,Curriculum Designer,"63,000",Pennsylvania,5,2,2
5,IT Asset Management & Procurement Coordinator,"60,000",New Jersey,6,0,2
4,"Assistant Director, Health Promotion","72,000",New York,5,2,2
5,Editor,"172,000",New York,6,3,2
5,Transportation Coordinator,"37,400",Florida,4,0,2
4,Development Director,"66,000",Pennsylvania,3,2,2
3,Research Scientist,"80,000",Washington,2,3,2
3,Data Scientist,"130,000",Texas,1,3,2
3,Housing Programs Manager,"91,000",Washington,3,2,2
4,Plant Breeder,"88,000",Nebraska,1,3,Prefer not to answer
3,Client Administrator ,"45,000",South Carolina,3,1,2
4,Senior Software Engineer,"185,000",California,5,2,2
3,Project manager,"67,000",Virginia,2,1,2
4,Director FP&A,"150,000",Texas,5,2,2
3,Chemistry Laboratory Specialist,"46,040",Georgia,3,2,2
5,Architect,"112,000",California,6,1,1
4,Chaplain,"32,000",,4,3,2
4,AP/Payroll coordinator,"41,350",Indiana,6,0,2
3,Projects Team Manager,"125,000",Texas,5,1,2
3,Librarian,"49,500",Wisconsin,2,2,2
4,Head of Solutions,"105,000",,5,0,1
4,iOS Developer,"80,000",,5,2,1
4,teacher,"53,000",Indiana,5,3,2
4,Archivist,"41,600",California,5,2,2
4,Senior Attorney ,"110,000",Pennsylvania,5,3,2
5,Communications Manager,"110,000",Texas,6,1,2
5,Strategic EA ,"46,000",,6,0,2
3,senior marketing data specialist,"47,000",Pennsylvania,3,1,2
3,Associate Director,"103,000",District of Columbia,4,3,2
4,Technical Project Manager,"113,000",California,5,2,2
3,Associate,"280,000",New York,4,3,2
6,VP HR Consulting,"120,000",South Carolina,7,1,2
3,Global Mobility Program Manager,"85,000",Washington,4,1,2
6,Librarian,"76,000",,6,2,2
3,Teacher,"60,000",,4,1,2
3,Materials Engineer,"85,000",Colorado,2,1,2
3,Technical Writer,"57,000",South Carolina,4,1,2
3,Project Lead,"76,500",Massachusetts,3,1,2
4,"Director, Donor Relations","100,440",California,5,2,2
4,School Counselor,"46,000",Idaho,5,2,2
5,Environmental Manager,"253,300",Louisiana,6,2,2
3,Provider Data Specialist III,"54,000",Oregon,4,1,2
3,Prepress Designer,"53,600",Texas,3,1,2
5,Office Manager,"62,860",Wisconsin,6,1,2
4,Software Engineer,"144,000",District of Columbia,5,1,1
4,Senior Email Marketing Manager,"122,000",California,5,1,2
4,pricing clerk,"39,000",Florida,5,0,2
4,Partner,"365,000",California,6,2,2
6,"Director, Master Data","250,000",California,7,1,2
4,Senior Clinical Research Coordinator,"71,760",Ohio,5,2,2
4,Education Coach,"55,600",Kansas,6,2,2
3,Security Researcher,"70,000",Georgia,4,1,0
3,Director of Marketing,"91,000",Maryland,5,1,2
3,Program Manager,"80,000",Texas,3,2,2
4,Chemist,"103,736",Pennsylvania,4,2,2
4,HR Operations Manager,"89,000",California,5,1,2
4,UX Researcher,"85,000",Michigan,5,2,2
4,Cytogenetics Technologist,"83,200",Illinois,5,1,2
3,Academic Advisor,"50,000",Minnesota,3,2,2
4,Counsel,"140,000",Massachusetts,5,3,2
5,Manager,"144,000",Massachusetts,5,3,2
4,Account Administration Specialist,"78,000",California,4,1,2
4,Senior Demand Generation Specialist,"90,000",Texas,5,1,2
3,Account Manager,"50,000",Arizona,4,1,2
3,Marketing Associate,"60,000",Virginia,3,1,2
3,Administrative Assistant,"35,360",New Jersey,3,0,2
6,Associate Professor of History,"125,500",District of Columbia,6,3,2
2,Audio engineer,"27,000",Washington,4,1,2
5,Compliance Officer,"86,408",,6,0,2
3,Director,"105,000",New York,3,2,2
4,Staff Accountant/Transition Coordinator,"40,000",Nevada,5,1,1
4,Senior Energy Engineer,"89,000",New York,5,1,2
3,Trainee solicitor,"50,000",,2,3,2
3,Project Coordinator ,"61,500",Texas,4,1,2
4,Sr. Administrative Assistant,"55,120",Oregon,5,2,2
4,Senior associate geotechnical engineer,"65,000",,5,2,2
4,Program Manager,"95,000",Texas,5,3,2
4,Registered nurse,"56,000",Louisiana,5,2,2
3,Librarian,"82,000",,5,2,2
6,UX Writer,"111,000",California,7,1,2
3,Financial Institution Specialist,"65,000",Oklahoma,2,1,2
3,Political manager,"84,000",District of Columbia,3,1,2
4,Manager,155,Massachusetts,5,2,2
4,Principal Software Engineer,"92,000",,5,2,1
3,Immigration Policy Analyst,"57,800",District of Columbia,3,1,2
4,Personal Lines Manager,"142,000",Massachusetts,5,1,2
3,Program Manager,"72,000",Washington,2,2,2
3,Consultant,"86,000",District of Columbia,3,2,2
4,Senior Marketing Manager,"130,000",Georgia,5,1,2
4,Project Coordinator,"62,400",Michigan,4,0,2
5,Scrum Master,"75,000",,6,1,2
3,communications coordinator,"52,000",Pennsylvania,3,0,2
4,Core Faculty ,"73,500",California,5,3,2
3,Research Scientist,"90,000",Pennsylvania,2,3,2
3,Task Manager,"61,152",North Carolina,4,1,2
5,Technical Sales Manager,"205,000",Maryland,6,1,1
4,Construction Engineer,"84,670",Indiana,5,1,2
3,Library Technician,"41,600",Minnesota,2,2,2
4,Writer/Editor,"80,000",Maryland,4,2,0
4,Business Intelligence Team Lead,"110,000",New York,3,1,1
3,Administrative Specialist,"50,500",Minnesota,2,1,1
3,Manager,"91,000",Wisconsin,4,2,2
5,human resources/ payroll manager ,"82,000",Utah,6,1,2
5,Writer,"70,000",California,6,1,2
3,Lead Data Scientist,"170,000",Illinois,2,3,0
3,Head of Vulnerable Children Policy and Strategy,"64,000",,4,1,2
6,Project manager senior ,"107,250",Massachusetts,8,1,2
5,Administrator,"136,000",Colorado,6,1,2
3,Senior Mobility and Software Analyst,"55,000",Illinois,2,1,0
3,Finance and Administration Manager,"42,500",Massachusetts,4,2,2
4,Senior Cataloguing Librarian,"86,665",,5,2,2
5,Technical Services Librarian,"46,000",New Hampshire,5,1,2
3,Associate Manager Original Series Development,"130,000",California,5,1,2
3,Logistics Manager,"70,000",Kentucky,2,1,2
4,Lecturer,"42,000",Texas,5,2,2
4,HR Manager,"83,200",California,5,1,2
4,Substitute teacher,"26,000",Ohio,5,1,2
4,Vice President of Development & Marketing,"100,000",California,5,0,2
5,Senior analyst,"25,500",,6,0,2
4,Engineering technical lead ,"93,000",Rhode Island,5,2,2
5,Sr Software Test Engineer,"101,000",Kansas,6,1,2
5,"Director, ","80,000",New York,6,1,2
3,Chemist,"72,630",,3,3,2
5,Sr. Executive Assistant ,"117,000",Washington,6,0,2
4,"Director, Prospect Research","92,000",Massachusetts,5,2,2
3,Librarian,"60,500",Massachusetts,4,2,2
4,Help Desk Lead,"70,000",Michigan,5,1,1
3,Principal Product Marketing Manager,"152,350",Utah,4,1,2
3,Digital Designer,"65,000",Ohio,5,1,2
4,Business Office Manager,"52,000",Iowa,4,1,2
5,Nurse Anesthetist ,"204,000",Illinois,6,2,2
3,Assistant Controller,"87,000",Michigan,3,2,2
3,Project coordinator ,"45,000",Indiana,3,1,2
3,Technology Support Specialist,"57,000",,2,1,0
3,Engagement Editor,"80,000",Massachusetts,3,2,2
4,Staff Accountant,"52,000",Arkansas,5,1,2
2,Rotational Analyst,"80,000",,1,1,2
5,Associate Professor,"150,000",Massachusetts,5,3,2
4,People Operations Coordinator,"64,750",California,5,2,2
3,Business Development Manager,"37,500",Florida,4,1,2
3,Technical Engagement Manager,"100,000",New York,3,1,1
3,Communications Coordinator,"62,000",,4,1,2
3,Software Engineer 2,"134,000",Washington,3,1,2
